,net_participant_export,central_battery_export,unallocated_local_solar,unallocated_central_battery_load,gross_participant_grid_import,gross_participant_local_solar_import,gross_participant_central_battery_import,net_network_export
2017-03-13 06:30:00,-11.69690196,0.0,0.030484096,0.0,11.69690196,0.428011184,0.0,-11.69690196
2017-03-13 07:00:00,-11.485726512,0.0,0.1913597312,0.0,11.485726512,1.3021894848,0.0,-11.485726512
2017-03-13 07:30:00,-15.206907376,0.0,0.0,0.0,15.206907376,1.289334032,0.0,-15.206907376
2017-03-13 08:00:00,-19.88731192,0.0,0.0,0.0,19.88731192,0.63148624,0.0,-19.88731192
2017-03-13 08:30:00,-17.344625772,0.0,0.049370256,0.0,17.344625772,1.024240512,0.0,-17.344625772
2017-03-13 09:00:00,-19.482385644,0.0,0.0,0.0,19.482385644,0.977871452,0.0,-19.482385644
2017-03-13 09:30:00,-23.324539976,0.0,0.000273336,0.0,23.324539976,0.518364448,0.0,-23.324539976
2017-03-13 10:00:00,-22.746208172,0.0,0.0,0.0,22.746208172,2.082597276,0.0,-22.746208172
2017-03-13 10:30:00,-18.443487608,0.0,1.7497599616,0.0,18.443487608,3.5317649824,0.0,-18.443487608
2017-03-13 11:00:00,-19.704658488,0.0,1.0040325376,0.0,19.704658488,2.8768482464,0.0,-19.704658488
2017-03-13 11:30:00,-21.169500312,0.0,0.4085332224,0.0,21.169500312,3.2122443936,0.0,-21.169500312
2017-03-13 12:00:00,-19.49262962,0.0,0.959865024,0.0,19.49262962,3.997438136,0.0,-19.49262962
2017-03-13 12:30:00,-3.642013532,0.0,4.77317566267,0.0,3.642013532,6.30414864933,0.0,-3.642013532
2017-03-13 13:00:00,-0.036281804,0.0,6.81498687867,0.0,0.036281804,5.23415858533,0.0,-0.036281804
2017-03-13 13:30:00,-6.541916212,0.0,2.998370724,0.0,6.541916212,4.88253078,0.0,-6.541916212
2017-03-13 14:00:00,-13.422546668,0.0,1.686406296,0.0,13.422546668,5.11567716,0.0,-13.422546668
2017-03-13 14:30:00,-14.897481388,0.0,1.149504136,0.0,14.897481388,4.07517356,0.0,-14.897481388
2017-03-13 15:00:00,-14.71717754,0.0,0.58554388,0.0,14.71717754,2.9682398,0.0,-14.71717754
2017-03-13 15:30:00,-18.229114252,0.0,0.0192629673333,0.0,18.229114252,2.02169894867,0.0,-18.229114252
2017-03-13 16:00:00,-12.584853276,0.0,0.6305188352,0.0,12.584853276,1.5104461328,0.0,-12.584853276
2017-03-13 16:30:00,-13.70225484,0.0,0.281043584,0.0,13.70225484,1.394083536,0.0,-13.70225484
2017-03-13 17:00:00,-13.019794084,0.0,0.2211477184,0.0,13.019794084,0.9446997936,0.0,-13.019794084
2017-03-13 17:30:00,-13.934368792,0.0,0.0591566592,0.0,13.934368792,0.7221335968,0.0,-13.934368792
2017-03-13 18:00:00,-13.212391604,0.0,0.000166945142857,0.0,13.212391604,0.0416944908571,0.0,-13.212391604
2017-03-13 18:30:00,-10.687,0.0,0.0,0.0,10.687,0.0,0.0,-10.687
2017-03-13 19:00:00,-10.727,0.0,0.0,0.0,10.727,0.0,0.0,-10.727
2017-03-13 19:30:00,-10.274,0.0,0.0,0.0,10.274,0.0,0.0,-10.274
2017-03-13 20:00:00,-12.276,0.0,0.0,0.0,12.276,0.0,0.0,-12.276
2017-03-13 20:30:00,-11.538,0.0,0.0,0.0,11.538,0.0,0.0,-11.538
2017-03-13 21:00:00,-10.613,0.0,0.0,0.0,10.613,0.0,0.0,-10.613
2017-03-13 21:30:00,-10.429,0.0,0.0,0.0,10.429,0.0,0.0,-10.429
2017-03-13 22:00:00,-9.835,0.0,0.0,0.0,9.835,0.0,0.0,-9.835
2017-03-13 22:30:00,-10.204,0.0,0.0,0.0,10.204,0.0,0.0,-10.204
2017-03-13 23:00:00,-11.752,0.0,0.0,0.0,11.752,0.0,0.0,-11.752
2017-03-13 23:30:00,-12.283,0.0,0.0,0.0,12.283,0.0,0.0,-12.283
2017-03-14 00:00:00,-12.144,0.0,0.0,0.0,12.144,0.0,0.0,-12.144
2017-03-14 00:30:00,-11.43,0.0,0.0,0.0,11.43,0.0,0.0,-11.43
2017-03-14 01:00:00,-10.315,0.0,0.0,0.0,10.315,0.0,0.0,-10.315
2017-03-14 01:30:00,-9.882,0.0,0.0,0.0,9.882,0.0,0.0,-9.882
2017-03-14 02:00:00,-9.877,0.0,0.0,0.0,9.877,0.0,0.0,-9.877
2017-03-14 02:30:00,-9.973,0.0,0.0,0.0,9.973,0.0,0.0,-9.973
2017-03-14 03:00:00,-13.449,0.0,0.0,0.0,13.449,0.0,0.0,-13.449
2017-03-14 03:30:00,-12.083,0.0,0.0,0.0,12.083,0.0,0.0,-12.083
2017-03-14 04:00:00,-10.431,0.0,0.0,0.0,10.431,0.0,0.0,-10.431
2017-03-14 04:30:00,-10.611,0.0,0.0,0.0,10.611,0.0,0.0,-10.611
2017-03-14 05:00:00,-11.576,0.0,0.0,0.0,11.576,0.0,0.0,-11.576
2017-03-14 05:30:00,-19.334,0.0,0.0,0.0,19.334,0.0,0.0,-19.334
2017-03-14 06:00:00,-17.952720748,0.0,0.0,0.0,17.952720748,0.002687352,0.0,-17.952720748
2017-03-14 06:30:00,-16.7569639,0.0,0.000562575,0.0,16.7569639,0.045366025,0.0,-16.7569639
2017-03-14 07:00:00,-21.392928992,0.0,0.0,0.0,21.392928992,0.314073856,0.0,-21.392928992
2017-03-14 07:30:00,-24.623933084,0.0,0.0,0.0,24.623933084,0.840688972,0.0,-24.623933084
2017-03-14 08:00:00,-30.273432,0.0,0.0,0.0,30.273432,0.745888,0.0,-30.273432
2017-03-14 08:30:00,-33.423909136,0.0,0.140513461333,0.0,33.423909136,1.83452692267,0.0,-33.423909136
2017-03-14 09:00:00,-32.033688336,0.0,0.0,0.0,32.033688336,2.052805184,0.0,-32.033688336
2017-03-14 09:30:00,-30.346619772,0.0,0.0,0.0,30.346619772,1.489946768,0.0,-30.346619772
2017-03-14 10:00:00,-29.062056012,0.0,0.157232442667,0.0,29.062056012,1.65596488533,0.0,-29.062056012
2017-03-14 10:30:00,-28.708932016,0.0,0.605919104,0.0,28.708932016,2.769,0.0,-28.708932016
2017-03-14 11:00:00,-24.277462188,0.0,1.968683472,0.0,24.277462188,3.112,0.0,-24.277462188
2017-03-14 11:30:00,-27.232208616,0.0,0.183419669333,0.0,27.232208616,3.11470983467,0.0,-27.232208616
2017-03-14 12:00:00,-32.5413693,0.0,0.0,0.0,32.5413693,1.4641692,0.0,-32.5413693
2017-03-14 12:30:00,-22.829376888,0.0,0.146370090667,0.0,22.829376888,2.47424018133,0.0,-22.829376888
2017-03-14 13:00:00,-12.783408568,0.0,4.222293336,0.0,12.783408568,5.56983492,0.0,-12.783408568
2017-03-14 13:30:00,-8.705059384,0.0,7.381509368,0.0,8.705059384,5.90897396,0.0,-8.705059384
2017-03-14 14:00:00,-11.834600876,0.0,4.561732944,0.0,11.834600876,7.788577648,0.0,-11.834600876
2017-03-14 14:30:00,-19.06960094,0.0,1.25911824,0.0,19.06960094,8.2691478,0.0,-19.06960094
2017-03-14 15:00:00,-12.976612404,0.0,3.654283376,0.0,12.976612404,6.937427792,0.0,-12.976612404
2017-03-14 15:30:00,-14.580735368,0.0,1.82693026133,0.0,14.580735368,8.64391282667,0.0,-14.580735368
2017-03-14 16:00:00,-8.6116468,0.0,3.4516766,0.0,8.6116468,7.1875502,0.0,-8.6116468
2017-03-14 16:30:00,-12.326323744,0.0,0.922338128,0.0,12.326323744,5.206312016,0.0,-12.326323744
2017-03-14 17:00:00,-16.891229588,0.0,0.056192603,0.0,16.891229588,1.930571761,0.0,-16.891229588
2017-03-14 17:30:00,-18.418071796,0.0,0.0,0.0,18.418071796,0.405060588,0.0,-18.418071796
2017-03-14 18:00:00,-18.530009768,0.0,0.0,0.0,18.530009768,0.021554832,0.0,-18.530009768
2017-03-14 18:30:00,-19.283,0.0,0.0,0.0,19.283,0.0,0.0,-19.283
2017-03-14 19:00:00,-19.063,0.0,0.0,0.0,19.063,0.0,0.0,-19.063
2017-03-14 19:30:00,-19.6,0.0,0.0,0.0,19.6,0.0,0.0,-19.6
2017-03-14 20:00:00,-17.713,0.0,0.0,0.0,17.713,0.0,0.0,-17.713
2017-03-14 20:30:00,-16.256,0.0,0.0,0.0,16.256,0.0,0.0,-16.256
2017-03-14 21:00:00,-15.066,0.0,0.0,0.0,15.066,0.0,0.0,-15.066
2017-03-14 21:30:00,-14.16,0.0,0.0,0.0,14.16,0.0,0.0,-14.16
2017-03-14 22:00:00,-12.702,0.0,0.0,0.0,12.702,0.0,0.0,-12.702
2017-03-14 22:30:00,-13.278,0.0,0.0,0.0,13.278,0.0,0.0,-13.278
2017-03-14 23:00:00,-11.207,0.0,0.0,0.0,11.207,0.0,0.0,-11.207
2017-03-14 23:30:00,-12.903,0.0,0.0,0.0,12.903,0.0,0.0,-12.903
2017-03-15 00:00:00,-13.304,0.0,0.0,0.0,13.304,0.0,0.0,-13.304
2017-03-15 00:30:00,-13.517,0.0,0.0,0.0,13.517,0.0,0.0,-13.517
2017-03-15 01:00:00,-12.812,0.0,0.0,0.0,12.812,0.0,0.0,-12.812
2017-03-15 01:30:00,-12.655,0.0,0.0,0.0,12.655,0.0,0.0,-12.655
2017-03-15 02:00:00,-12.129,0.0,0.0,0.0,12.129,0.0,0.0,-12.129
2017-03-15 02:30:00,-12.528,0.0,0.0,0.0,12.528,0.0,0.0,-12.528
2017-03-15 03:00:00,-15.516,0.0,0.0,0.0,15.516,0.0,0.0,-15.516
2017-03-15 03:30:00,-15.958,0.0,0.0,0.0,15.958,0.0,0.0,-15.958
2017-03-15 04:00:00,-18.367,0.0,0.0,0.0,18.367,0.0,0.0,-18.367
2017-03-15 04:30:00,-16.0,0.0,0.0,0.0,16.0,0.0,0.0,-16.0
2017-03-15 05:00:00,-16.863,0.0,0.0,0.0,16.863,0.0,0.0,-16.863
2017-03-15 05:30:00,-18.464,0.0,0.0,0.0,18.464,0.0,0.0,-18.464
2017-03-15 06:00:00,-21.2904488,0.0,0.0,0.0,21.2904488,0.0,0.0,-21.2904488
2017-03-15 06:30:00,-17.476646368,0.0,0.0,0.0,17.476646368,0.017063232,0.0,-17.476646368
2017-03-15 07:00:00,-22.317033872,0.0,0.0,0.0,22.317033872,0.279655376,0.0,-22.317033872
2017-03-15 07:30:00,-25.227745824,0.0,0.00210760685714,0.0,25.227745824,0.431476809143,0.0,-25.227745824
2017-03-15 08:00:00,-24.046815528,0.0,0.107285150667,0.0,24.046815528,1.28910967333,0.0,-24.046815528
2017-03-15 08:30:00,-25.118077748,0.0,0.0,0.0,25.118077748,1.965737464,0.0,-25.118077748
2017-03-15 09:00:00,-29.723310204,0.0,0.0,0.0,29.723310204,1.460306576,0.0,-29.723310204
2017-03-15 09:30:00,-25.369069184,0.0,0.0,0.0,25.369069184,1.835149312,0.0,-25.369069184
2017-03-15 10:00:00,-31.442853928,0.0,0.130651150857,0.0,31.442853928,0.994868201143,0.0,-31.442853928
2017-03-15 10:30:00,-28.718379924,0.0,0.0956474186667,0.0,28.718379924,2.72529483733,0.0,-28.718379924
2017-03-15 11:00:00,-24.2213347,0.0,1.83552544,0.0,24.2213347,3.52044916,0.0,-24.2213347
2017-03-15 11:30:00,-22.753196016,0.0,1.4621080832,0.0,22.753196016,3.7297162048,0.0,-22.753196016
2017-03-15 12:00:00,-21.540843316,0.0,1.4195890432,0.0,21.540843316,4.1379366448,0.0,-21.540843316
2017-03-15 12:30:00,-14.358696464,0.0,2.785680528,0.0,14.358696464,4.04531416,0.0,-14.358696464
2017-03-15 13:00:00,-20.697169024,0.0,1.2409621248,0.0,20.697169024,4.3400243072,0.0,-20.697169024
2017-03-15 13:30:00,-20.798336452,0.0,0.6840581504,0.0,20.798336452,2.9893599856,0.0,-20.798336452
2017-03-15 14:00:00,-24.4008008,0.0,0.480296,0.0,24.4008008,2.1407704,0.0,-24.4008008
2017-03-15 14:30:00,-25.75936086,0.0,0.662490411429,0.0,25.75936086,2.19571232857,0.0,-25.75936086
2017-03-15 15:00:00,-25.747508804,0.0,0.0,0.0,25.747508804,2.332163732,0.0,-25.747508804
2017-03-15 15:30:00,-22.29646346,0.0,0.0,0.0,22.29646346,2.17751218,0.0,-22.29646346
2017-03-15 16:00:00,-22.7034449,0.0,0.0,0.0,22.7034449,1.5348517,0.0,-22.7034449
2017-03-15 16:30:00,-18.737626168,0.0,0.0,0.0,18.737626168,1.057300104,0.0,-18.737626168
2017-03-15 17:00:00,-16.36074746,0.0,0.0,0.0,16.36074746,1.50484438,0.0,-16.36074746
2017-03-15 17:30:00,-16.515423476,0.0,0.1153153048,0.0,16.515423476,0.4934550992,0.0,-16.515423476
2017-03-15 18:00:00,-17.106039568,0.0,0.0,0.0,17.106039568,0.113360112,0.0,-17.106039568
2017-03-15 18:30:00,-18.479,0.0,0.0,0.0,18.479,0.0,0.0,-18.479
2017-03-15 19:00:00,-17.892,0.0,0.0,0.0,17.892,0.0,0.0,-17.892
2017-03-15 19:30:00,-18.426,0.0,0.0,0.0,18.426,0.0,0.0,-18.426
2017-03-15 20:00:00,-16.277,0.0,0.0,0.0,16.277,0.0,0.0,-16.277
2017-03-15 20:30:00,-17.197,0.0,0.0,0.0,17.197,0.0,0.0,-17.197
2017-03-15 21:00:00,-16.141,0.0,0.0,0.0,16.141,0.0,0.0,-16.141
2017-03-15 21:30:00,-16.258,0.0,0.0,0.0,16.258,0.0,0.0,-16.258
2017-03-15 22:00:00,-15.971,0.0,0.0,0.0,15.971,0.0,0.0,-15.971
2017-03-15 22:30:00,-14.883,0.0,0.0,0.0,14.883,0.0,0.0,-14.883
2017-03-15 23:00:00,-14.149,0.0,0.0,0.0,14.149,0.0,0.0,-14.149
2017-03-15 23:30:00,-12.849,0.0,0.0,0.0,12.849,0.0,0.0,-12.849
2017-03-16 00:00:00,-12.61,0.0,0.0,0.0,12.61,0.0,0.0,-12.61
2017-03-16 00:30:00,-13.067,0.0,0.0,0.0,13.067,0.0,0.0,-13.067
2017-03-16 01:00:00,-12.448,0.0,0.0,0.0,12.448,0.0,0.0,-12.448
2017-03-16 01:30:00,-12.654,0.0,0.0,0.0,12.654,0.0,0.0,-12.654
2017-03-16 02:00:00,-12.039,0.0,0.0,0.0,12.039,0.0,0.0,-12.039
2017-03-16 02:30:00,-11.984,0.0,0.0,0.0,11.984,0.0,0.0,-11.984
2017-03-16 03:00:00,-13.458,0.0,0.0,0.0,13.458,0.0,0.0,-13.458
2017-03-16 03:30:00,-15.135,0.0,0.0,0.0,15.135,0.0,0.0,-15.135
2017-03-16 04:00:00,-16.027,0.0,0.0,0.0,16.027,0.0,0.0,-16.027
2017-03-16 04:30:00,-19.026,0.0,0.0,0.0,19.026,0.0,0.0,-19.026
2017-03-16 05:00:00,-20.44,0.0,0.0,0.0,20.44,0.0,0.0,-20.44
2017-03-16 05:30:00,-19.276,0.0,0.0,0.0,19.276,0.0,0.0,-19.276
2017-03-16 06:00:00,-21.254856032,0.0,0.0,0.0,21.254856032,0.004714368,0.0,-21.254856032
2017-03-16 06:30:00,-17.764634092,0.0,0.011557828,0.0,17.764634092,0.24782702,0.0,-17.764634092
2017-03-16 07:00:00,-19.551213512,0.0,0.0,0.0,19.551213512,1.409283384,0.0,-19.551213512
2017-03-16 07:30:00,-21.066477928,0.0,0.2367392192,0.0,21.066477928,1.8764734768,0.0,-21.066477928
2017-03-16 08:00:00,-23.912928064,0.0,0.0,0.0,23.912928064,2.882301888,0.0,-23.912928064
2017-03-16 08:30:00,-17.51892176,0.0,0.57285072,0.0,17.51892176,4.4327512,0.0,-17.51892176
2017-03-16 09:00:00,-19.641441928,0.0,1.6765984256,0.0,19.641441928,4.1580242784,0.0,-19.641441928
2017-03-16 09:30:00,-18.840446148,0.0,1.4926413696,0.0,18.840446148,4.5991272944,0.0,-18.840446148
2017-03-16 10:00:00,-14.921392232,0.0,3.3844805616,0.0,14.921392232,4.7598716144,0.0,-14.921392232
2017-03-16 10:30:00,-11.796638896,0.0,6.67836522133,0.0,11.796638896,5.15187551467,0.0,-11.796638896
2017-03-16 11:00:00,-9.938240924,0.0,6.565941572,0.0,9.938240924,7.658897812,0.0,-9.938240924
2017-03-16 11:30:00,-12.333530112,0.0,3.575404736,0.0,12.333530112,10.685241856,0.0,-12.333530112
2017-03-16 12:00:00,-11.621745568,0.0,4.385438304,0.0,11.621745568,11.303397984,0.0,-11.621745568
2017-03-16 12:30:00,-12.033260916,0.0,4.13803861467,0.0,12.033260916,8.30478744133,0.0,-12.033260916
2017-03-16 13:00:00,-16.961149604,0.0,3.188100176,0.0,16.961149604,7.381033392,0.0,-16.961149604
2017-03-16 13:30:00,-18.129494456,0.0,1.456334976,0.0,18.129494456,8.53066872,0.0,-18.129494456
2017-03-16 14:00:00,-16.291742132,0.0,0.895076405333,0.0,16.291742132,8.15409550667,0.0,-16.291742132
2017-03-16 14:30:00,-14.884069324,0.0,1.073423904,0.0,14.884069324,8.43752988,0.0,-14.884069324
2017-03-16 15:00:00,-20.201569032,0.0,0.353905472,0.0,20.201569032,7.02438184,0.0,-20.201569032
2017-03-16 15:30:00,-20.287788644,0.0,0.998546968,0.0,20.287788644,4.03557828,0.0,-20.287788644
2017-03-16 16:00:00,-15.029298252,0.0,1.25738986,0.0,15.029298252,2.828359324,0.0,-15.029298252
2017-03-16 16:30:00,-17.478759248,0.0,0.4807744896,0.0,17.478759248,1.8059799744,0.0,-17.478759248
2017-03-16 17:00:00,-16.693648984,0.0,0.267522448,0.0,16.693648984,1.01120408,0.0,-16.693648984
2017-03-16 17:30:00,-15.98790732,0.0,0.0,0.0,15.98790732,0.40898428,0.0,-15.98790732
2017-03-16 18:00:00,-17.164682252,0.0,0.003978451,0.0,17.164682252,0.029156197,0.0,-17.164682252
2017-03-16 18:30:00,-17.562,0.0,0.0,0.0,17.562,0.0,0.0,-17.562
2017-03-16 19:00:00,-17.162,0.0,0.0,0.0,17.162,0.0,0.0,-17.162
2017-03-16 19:30:00,-17.006,0.0,0.0,0.0,17.006,0.0,0.0,-17.006
2017-03-16 20:00:00,-15.881,0.0,0.0,0.0,15.881,0.0,0.0,-15.881
2017-03-16 20:30:00,-14.745,0.0,0.0,0.0,14.745,0.0,0.0,-14.745
2017-03-16 21:00:00,-14.613,0.0,0.0,0.0,14.613,0.0,0.0,-14.613
2017-03-16 21:30:00,-14.088,0.0,0.0,0.0,14.088,0.0,0.0,-14.088
2017-03-16 22:00:00,-13.855,0.0,0.0,0.0,13.855,0.0,0.0,-13.855
2017-03-16 22:30:00,-13.482,0.0,0.0,0.0,13.482,0.0,0.0,-13.482
2017-03-16 23:00:00,-13.226,0.0,0.0,0.0,13.226,0.0,0.0,-13.226
2017-03-16 23:30:00,-12.55,0.0,0.0,0.0,12.55,0.0,0.0,-12.55
2017-03-17 00:00:00,-13.34,0.0,0.0,0.0,13.34,0.0,0.0,-13.34
2017-03-17 00:30:00,-12.655,0.0,0.0,0.0,12.655,0.0,0.0,-12.655
2017-03-17 01:00:00,-12.127,0.0,0.0,0.0,12.127,0.0,0.0,-12.127
2017-03-17 01:30:00,-12.053,0.0,0.0,0.0,12.053,0.0,0.0,-12.053
2017-03-17 02:00:00,-12.709,0.0,0.0,0.0,12.709,0.0,0.0,-12.709
2017-03-17 02:30:00,-12.287,0.0,0.0,0.0,12.287,0.0,0.0,-12.287
2017-03-17 03:00:00,-13.075,0.0,0.0,0.0,13.075,0.0,0.0,-13.075
2017-03-17 03:30:00,-14.961,0.0,0.0,0.0,14.961,0.0,0.0,-14.961
2017-03-17 04:00:00,-18.023,0.0,0.0,0.0,18.023,0.0,0.0,-18.023
2017-03-17 04:30:00,-18.942,0.0,0.0,0.0,18.942,0.0,0.0,-18.942
2017-03-17 05:00:00,-16.885,0.0,0.0,0.0,16.885,0.0,0.0,-16.885
2017-03-17 05:30:00,-16.068,0.0,0.0,0.0,16.068,0.0,0.0,-16.068
2017-03-17 06:00:00,-17.860530876,0.0,0.0,0.0,17.860530876,0.0,0.0,-17.860530876
2017-03-17 06:30:00,-14.599590288,0.0,0.123602428,0.0,14.599590288,0.638834036,0.0,-14.599590288
2017-03-17 07:00:00,-13.437036672,0.0,0.5807080704,0.0,13.437036672,1.4127214336,0.0,-13.437036672
2017-03-17 07:30:00,-9.772231036,0.0,1.68717930933,0.0,9.772231036,4.65130766267,0.0,-9.772231036
2017-03-17 08:00:00,-8.764057744,0.0,3.063455088,0.0,8.764057744,5.26117736,0.0,-8.764057744
2017-03-17 08:30:00,-4.282887924,0.0,6.110364948,0.0,4.282887924,4.97229406,0.0,-4.282887924
2017-03-17 09:00:00,2.687644796,-2.687644796,5.530822398,0.654373141429,0.0,7.140060206,0.0,0.0
2017-03-17 09:30:00,7.62637122,-7.33923165196,8.18868561,0.0,0.0,10.31418617,0.0,0.28713956804
2017-03-17 10:00:00,5.928938844,-0.0733923165196,8.426969422,0.0,0.0,10.260830334,0.0,5.85554652748
2017-03-17 10:30:00,5.231202652,-0.000733923165196,8.681101326,0.0,0.0,10.833589822,0.0,5.23046872883
2017-03-17 11:00:00,6.011378384,-7.33923165264e-06,7.958189192,0.0,0.0,9.817022024,0.0,6.01137104477
2017-03-17 11:30:00,8.15354256,-7.33923162244e-08,8.15354256,0.0,0.0,9.79617888,0.0,8.15354248661
2017-03-17 12:00:00,4.1076272,-7.3392314448e-10,7.88714506667,0.0,0.0,7.99993973333,0.0,4.10762719927
2017-03-17 12:30:00,4.463066504,-7.3399064604e-12,5.469533252,0.0,0.0,8.665967844,0.0,4.46306650399
2017-03-17 13:00:00,-4.921017592,4.921017592,1.55777256533,0.0,4.921017592,8.76121570667,3.28067839467,0.0
2017-03-17 13:30:00,-6.272378148,5.078982408,3.372109712,0.0,6.272378148,7.654369904,2.539491204,-1.19339574
2017-03-17 14:00:00,-2.027493996,0.0,2.66070548267,0.0,2.027493996,10.7566318533,0.0,-2.027493996
2017-03-17 14:30:00,-9.00887978,0.0,1.32129488,0.0,9.00887978,9.4021186,0.0,-9.00887978
2017-03-17 15:00:00,-16.78083686,0.0,1.41420292,0.0,16.78083686,4.5763382,0.0,-16.78083686
2017-03-17 15:30:00,-25.210238952,0.0,0.0,0.0,25.210238952,1.878717464,0.0,-25.210238952
2017-03-17 16:00:00,-14.430846672,0.0,0.044668024,0.0,14.430846672,0.827049752,0.0,-14.430846672
2017-03-17 16:30:00,-9.02981544,0.0,0.5972692,0.0,9.02981544,1.73695128,0.0,-9.02981544
2017-03-17 17:00:00,-10.30953338,0.0,0.0,0.0,10.30953338,1.57672096,0.0,-10.30953338
2017-03-17 17:30:00,-12.860029752,0.0,0.0,0.0,12.860029752,0.779947536,0.0,-12.860029752
2017-03-17 18:00:00,-13.177651248,0.0,0.0,0.0,13.177651248,0.059905232,0.0,-13.177651248
2017-03-17 18:30:00,-12.768,0.0,0.0,0.0,12.768,0.0,0.0,-12.768
2017-03-17 19:00:00,-10.911,0.0,0.0,0.0,10.911,0.0,0.0,-10.911
2017-03-17 19:30:00,-10.868,0.0,0.0,0.0,10.868,0.0,0.0,-10.868
2017-03-17 20:00:00,-12.03,0.0,0.0,0.0,12.03,0.0,0.0,-12.03
2017-03-17 20:30:00,-12.393,0.0,0.0,0.0,12.393,0.0,0.0,-12.393
2017-03-17 21:00:00,-12.733,0.0,0.0,0.0,12.733,0.0,0.0,-12.733
2017-03-17 21:30:00,-12.461,0.0,0.0,0.0,12.461,0.0,0.0,-12.461
2017-03-17 22:00:00,-12.053,0.0,0.0,0.0,12.053,0.0,0.0,-12.053
2017-03-17 22:30:00,-10.97,0.0,0.0,0.0,10.97,0.0,0.0,-10.97
2017-03-17 23:00:00,-10.926,0.0,0.0,0.0,10.926,0.0,0.0,-10.926
2017-03-17 23:30:00,-11.127,0.0,0.0,0.0,11.127,0.0,0.0,-11.127
2017-03-18 00:00:00,-10.701,0.0,0.0,0.0,10.701,0.0,0.0,-10.701
2017-03-18 00:30:00,-10.969,0.0,0.0,0.0,10.969,0.0,0.0,-10.969
2017-03-18 01:00:00,-10.853,0.0,0.0,0.0,10.853,0.0,0.0,-10.853
2017-03-18 01:30:00,-10.311,0.0,0.0,0.0,10.311,0.0,0.0,-10.311
2017-03-18 02:00:00,-10.358,0.0,0.0,0.0,10.358,0.0,0.0,-10.358
2017-03-18 02:30:00,-9.957,0.0,0.0,0.0,9.957,0.0,0.0,-9.957
2017-03-18 03:00:00,-9.287,0.0,0.0,0.0,9.287,0.0,0.0,-9.287
2017-03-18 03:30:00,-12.329,0.0,0.0,0.0,12.329,0.0,0.0,-12.329
2017-03-18 04:00:00,-12.57,0.0,0.0,0.0,12.57,0.0,0.0,-12.57
2017-03-18 04:30:00,-11.322,0.0,0.0,0.0,11.322,0.0,0.0,-11.322
2017-03-18 05:00:00,-9.631,0.0,0.0,0.0,9.631,0.0,0.0,-9.631
2017-03-18 05:30:00,-10.425,0.0,0.0,0.0,10.425,0.0,0.0,-10.425
2017-03-18 06:00:00,-10.114763016,0.0,0.0,0.0,10.114763016,0.013647184,0.0,-10.114763016
2017-03-18 06:30:00,-8.304316812,0.0,0.103096264,0.0,8.304316812,1.14316044,0.0,-8.304316812
2017-03-18 07:00:00,-3.538752184,0.0,2.28883187733,0.0,3.538752184,1.60258309067,0.0,-3.538752184
2017-03-18 07:30:00,-0.731698144,0.0,3.095150928,0.0,0.731698144,3.434513616,0.0,-0.731698144
2017-03-18 08:00:00,2.155158864,-2.155158864,4.486079432,8.881784197e-16,0.0,5.743463304,0.0,0.0
2017-03-18 08:30:00,5.686549888,-5.686549888,6.039774944,8.881784197e-16,0.0,7.442582368,0.0,0.0
2017-03-18 09:00:00,7.844570136,-2.23670833552,7.844570136,0.0,0.0,9.771508128,0.0,5.60786180048
2017-03-18 09:30:00,11.749141488,-0.0223670833552,11.749141488,0.0,0.0,9.036164224,0.0,11.7267744046
2017-03-18 10:00:00,14.0149496,-0.000223670833552,14.0149496,0.0,0.0,9.0503408,0.0,14.0147259292
2017-03-18 10:30:00,16.904971052,-2.23670833321e-06,16.904971052,0.0,0.0,8.018411696,0.0,16.9049688153
2017-03-18 11:00:00,16.579204288,-2.23670859612e-08,16.579204288,0.0,0.0,7.985858624,0.0,16.5792042656
2017-03-18 11:30:00,15.88692376,-2.23669971433e-10,15.88692376,0.0,0.0,7.43819648,0.0,15.8869237598
2017-03-18 12:00:00,15.159291544,-2.2364332608e-12,15.159291544,0.0,0.0,6.923830256,0.0,15.159291544
2017-03-18 12:30:00,16.575196436,-2.48689957516e-14,16.575196436,0.0,0.0,7.086800264,0.0,16.575196436
2017-03-18 13:00:00,16.537606444,0.0,16.537606444,0.0,0.0,6.419732856,0.0,16.537606444
2017-03-18 13:30:00,15.729136984,0.0,15.729136984,0.0,0.0,5.028952816,0.0,15.729136984
2017-03-18 14:00:00,13.26931126,0.0,13.26931126,0.0,0.0,4.43227324,0.0,13.26931126
2017-03-18 14:30:00,10.725938116,0.0,10.725938116,0.0,0.0,4.966004584,0.0,10.725938116
2017-03-18 15:00:00,5.255683588,0.0,5.255683588,0.0,0.0,5.400097512,0.0,5.255683588
2017-03-18 15:30:00,1.439233072,0.0,1.439233072,0.0,0.0,5.450575328,0.0,1.439233072
2017-03-18 16:00:00,-2.601625832,2.601625832,1.990530626,0.0,2.601625832,2.16132527,0.650406458,0.0
2017-03-18 16:30:00,-2.58225478,2.58225478,1.72949681333,0.0,2.58225478,1.74352724667,0.860751593333,0.0
2017-03-18 17:00:00,-6.363128516,4.816119388,0.27170638,0.0,6.363128516,1.455847092,1.500447295,-1.547009128
2017-03-18 17:30:00,-7.881197148,0.0,0.0,0.0,7.881197148,0.604327616,0.0,-7.881197148
